,title,author,date,category,word,count
3468,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,implore,1
3467,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,lips,1
3465,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,life,1
3464,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,chance,1
3495,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,delay,1
3496,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,make,1
3497,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,nearest,1
3514,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,crowd,1
3528,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,steadfastly,1
3527,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,grasped,1
1103,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,least,1
3525,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,steady,1
1104,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,godly,1
3523,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,nearing,1
3522,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,appear,1
3520,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,dreaded,1
3519,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,stern,1
3518,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,while,1
3517,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,fear,1
3516,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,wild,1
3515,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,forward,1
3513,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,freight,1
3498,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,terror,1
3512,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,steamers,1
3511,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,souls,1
1106,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,might,1
1107,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,sing,1
1108,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,futures,1
3507,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,tone,1
3506,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,measured,1
3505,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sailors,1
3504,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,eye,1
3502,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,clouds,1
3501,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,cheek,1
3500,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,helmsmans,1
3499,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,pales,1
3463,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,hopeno,1
1121,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,fall,1
3530,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,land,1
3460,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,doomed,1
3427,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,whispered,1
1128,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,wipe,1
1129,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,blood,1
3424,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sought,1
3423,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,seaman,1
1130,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,neighbor,1
1133,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,wounded,1
3419,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,waves,1
3418,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,blue,1
3417,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,lakes,1
3416,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sink,1
3415,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,would,1
3414,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,oak,1
3413,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sturdy,1
3412,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,frame,1
1135,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,killed,1
3409,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,ere,1
3408,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,scene,1
3407,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,impended,1
3406,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,vast,1
3405,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,awful,1
3404,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,danger,1
1137,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,lie,1
3401,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,serene,1
3400,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,bends,1
3399,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,smiling,1
3398,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sky,1
3397,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,cloudless,1
1138,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,village,1
3428,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,low,1
3429,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,swarthy,1
1127,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,hit,1
3446,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,human,1
3459,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,looked,1
3458,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,everywhere,1
3457,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,ghastly,1
1122,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,anxious,1
3455,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,reached,1
3454,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,quickly,1
3453,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,news,1
3452,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,bad,1
1123,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,voices,1
3450,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,insidious,1
3449,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,quench,1
3448,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,avail,1
3447,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,efforts,1
3445,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,came,1
3431,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,grew,1
3444,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,orders,1
1124,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,brother,1
3442,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,clear,1
3441,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sharp,1
3440,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,quick,1
1125,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,art,1
3438,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,late,1
3437,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,too,1
3436,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,alas,1
3435,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,below,1
1126,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,hurt,1
3433,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,hurried,1
3432,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,pale,1
3529,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,steered,1
3531,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,can,1
3394,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,tide,1
3597,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,brave,1
3627,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,rest,1
3626,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,corpse,1
3625,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,lifeless,1
3624,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,received,1
3623,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,wave,1
3622,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,beside,1
3621,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sank,1
3620,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,their,1
3619,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,released,1
3618,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,nerveless,1
3617,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,reel,1
1091,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,each,1
3615,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,saw,1
3614,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,where,1
3613,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sea,1
3612,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,engulphing,1
3611,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,fearful,1
3610,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,them,1
3609,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,saved,1
3608,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,hath,1
1092,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,hand,1
3606,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,praise,1
3605,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,rise,1
3604,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,grateful,1
3603,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,touches,1
3602,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,keel,1
3601,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,grate,1
3600,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,pebbles,1
1093,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,would,1
3628,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,never,1
3629,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,hero,1
3630,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,nobler,1
3647,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,however,1
3661,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,happened,1
3660,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,woman,1
3659,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,couched,1
3658,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,himself,1
3657,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,finding,1
3656,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,awakening,1
3655,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,night,1
3654,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,nuptial,1
3652,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,been,1
3651,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,man,1
3650,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,manner,1
3649,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,knowledge,1
3648,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,any,1
3645,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,closely,1
3631,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,funeral,1
3644,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,keeping,1
3643,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,repute,1
3642,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,chaste,1
3641,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,demure,1
1090,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,tender,1
3639,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,fair,1
3638,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,married,1
3637,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,hawkins,1
3636,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,bill,1
3635,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,amiable,1
3634,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,time,1
3633,OF POLITICIANS,Thomas Burke (1887-1945),1887,Narrative Poems,pon,1
3632,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,pyre,1
3598,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,thy,1
3596,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,again,1
3532,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,you,1
3595,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,guides,1
3561,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,once,1
3560,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,cries,1
3559,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,anxious,1
3558,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,sweep,1
3557,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,impetuous,1
3556,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,fierce,1
1096,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,strike,1
1097,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,brotherhoods,1
3553,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,round,1
3552,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,gather,1
3551,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,creep,1
3550,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,slowly,1
3549,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,longer,1
3548,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,stay,1
3547,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,all,1
1098,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,stroke,1
3545,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,peril,1
3544,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,distance,1
3543,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,eagerly,1
3542,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,stretch,1
1099,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,these,1
1100,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,lines,1
1101,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,battle,1
3538,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,faintly,1
3537,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,stifling,1
3536,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,cry,1
3535,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,heard,1
1102,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,broke,1
3533,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,hold,1
3562,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,more,1
3563,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,stand,1
3564,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,five,1
3581,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,brow,1
3594,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,pressed,1
3593,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,stanchion,1
3592,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,upon,1
3591,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,knee,1
3590,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,pain,1
3589,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,crushes,1
3588,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,set,1
3587,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,teeth,1
3586,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,now,1
3585,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,conquered,1
3584,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,seeks,1
3583,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,disabled,1
3582,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,arm,1
3580,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,scorch,1
3565,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,minutes,1
3579,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,strides,1
3578,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,giant,1
3577,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,approach,1
3576,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,will,1
3575,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,help,1
3574,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,good,1
3573,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,gods,1
3572,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,death,1
3571,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,unawed,1
1094,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,every,1
3569,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,responded,1
3567,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,through,1
3566,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,reach,1
3395,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,who,1
3393,JOHN MAYNARD,Horatio Alger (1832-1899),1832,Narrative Poems,rippling,1
1192,THE BATTLE OF NEW ORLEANS,Thomas Dunn English (1819-1902),1819,Historical Poems,few,1
1173,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,clasp,1
1168,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,crawled,1
3224,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,forget,1
1169,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,dropped he,1
1170,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,will,1
3221,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,liberality,1
3220,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,thoughtful,1
3219,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,cheap,1
3218,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,singularly,1
3217,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,things,1
3216,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,weep,1
3215,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,makes,1
3214,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,kindness,1
3213,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,cried,1
3212,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,twelveandsix,1
3211,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,halfacrownexactly,1
3210,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,crimes,1
3209,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,seefive,1
3208,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,lets,1
3207,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,tricks,1
3206,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,girlish,1
3205,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,hard,1
3204,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,find,1
3203,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,must,1
3202,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,shoulders,1
3201,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,heads,1
1171,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,crawl,1
1172,THE BATTLE OF LEXINGTON,Sidney Lanier (1842-1881),1842,Historical Poems,more,1
3198,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,flighty,1
3197,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,very,1
