,title,author,date,category,word,count
2732,AMORET,Mark Akenside (1721-1770),1887,Love Poems,powers,1
2733,AMORET,Mark Akenside (1721-1770),1887,Love Poems,youth,1
2734,AMORET,Mark Akenside (1721-1770),1887,Love Poems,mirth,1
2735,AMORET,Mark Akenside (1721-1770),1887,Love Poems,frolic,1
2736,AMORET,Mark Akenside (1721-1770),1887,Love Poems,cheer,1
2737,AMORET,Mark Akenside (1721-1770),1887,Love Poems,add,1
2739,AMORET,Mark Akenside (1721-1770),1887,Love Poems,sunshine,1
2740,AMORET,Mark Akenside (1721-1770),1887,Love Poems,hours,1
2741,AMORET,Mark Akenside (1721-1770),1887,Love Poems,make,1
2742,AMORET,Mark Akenside (1721-1770),1887,Love Poems,lifes,1
2743,AMORET,Mark Akenside (1721-1770),1887,Love Poems,prospect,1
2860,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,lavyne,1
2862,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,rome,1
2328,A BUBBLE,Ambrose Bierce (1842-1914),1863,Humorous Poems,uncommonly,1
3006,THE BALCONY,Charles Baudelaire,1820,Love Poems,plunged,1
2999,THE BALCONY,Charles Baudelaire,1820,Love Poems,heaven,1
3000,THE BALCONY,Charles Baudelaire,1820,Love Poems,once,1
3001,THE BALCONY,Charles Baudelaire,1820,Love Poems,again,1
3002,THE BALCONY,Charles Baudelaire,1820,Love Poems,made,1
3003,THE BALCONY,Charles Baudelaire,1820,Love Poems,bright,1
3004,THE BALCONY,Charles Baudelaire,1820,Love Poems,after,1
3005,THE BALCONY,Charles Baudelaire,1820,Love Poems,being,1
3007,THE BALCONY,Charles Baudelaire,1820,Love Poems,deep,1
2997,THE BALCONY,Charles Baudelaire,1820,Love Poems,sound,1
3008,THE BALCONY,Charles Baudelaire,1820,Love Poems,seas,1
3009,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,robbers,1
3011,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,name,1
3015,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,terror,1
3017,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,italian,1
3018,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,town,1
3019,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,mother,1
2998,THE BALCONY,Charles Baudelaire,1820,Love Poems,rise,1
2996,THE BALCONY,Charles Baudelaire,1820,Love Poems,cannot,1
3021,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,weak,1
2982,THE BALCONY,Charles Baudelaire,1820,Love Poems,now,1
2975,THE BALCONY,Charles Baudelaire,1820,Love Poems,see,1
2976,THE BALCONY,Charles Baudelaire,1820,Love Poems,head,1
2977,THE BALCONY,Charles Baudelaire,1820,Love Poems,bowed,1
2978,THE BALCONY,Charles Baudelaire,1820,Love Poems,knees,1
2979,THE BALCONY,Charles Baudelaire,1820,Love Poems,past,1
2980,THE BALCONY,Charles Baudelaire,1820,Love Poems,languid,1
2981,THE BALCONY,Charles Baudelaire,1820,Love Poems,beauties,1
2983,THE BALCONY,Charles Baudelaire,1820,Love Poems,would,1
2995,THE BALCONY,Charles Baudelaire,1820,Love Poems,gulf,1
2984,THE BALCONY,Charles Baudelaire,1820,Love Poems,move,1
2985,THE BALCONY,Charles Baudelaire,1820,Love Poems,heart,1
2986,THE BALCONY,Charles Baudelaire,1820,Love Poems,body,1
2987,THE BALCONY,Charles Baudelaire,1820,Love Poems,cast,1
2988,THE BALCONY,Charles Baudelaire,1820,Love Poems,old,1
2989,THE BALCONY,Charles Baudelaire,1820,Love Poems,spell,1
2994,THE BALCONY,Charles Baudelaire,1820,Love Poems,reborn,1
3020,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,foolish,1
3022,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,amiable,1
2863,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,toun,1
3069,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,walk,1
3060,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,quarter,1
3061,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,unto,1
3062,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,ten,1
3065,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,daily,1
3066,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,road,1
3067,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,fifteen,1
3068,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,minutes,1
3070,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,abode,1
3056,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,gentlemen,1
3071,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,pious,1
3074,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,wasnt,1
3075,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,wise,1
3076,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,look,1
3077,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,strange,1
3078,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,sorters,1
3079,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,expressive,1
3058,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,might,1
3055,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,cream,1
3025,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,isnt,1
3038,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,way,1
3027,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,going,1
3028,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,sing,1
3029,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,asitting,1
3030,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,windowsill,1
3033,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,beautiful,1
3036,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,chanced,1
3037,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,pass,1
3039,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,cast,1
3054,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,house,1
3043,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,looked,1
3045,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,true,1
3046,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,thought,1
3047,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,could,1
3048,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,happy,1
3052,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,morning,1
3053,GENTLE ALICE BROWN,W.S. Gilbert (1836-1911),1836,Narrative Poems,passed,1
2970,THE BALCONY,Charles Baudelaire,1820,Love Poems,like,1
2969,THE BALCONY,Charles Baudelaire,1820,Love Poems,feet,1
2968,THE BALCONY,Charles Baudelaire,1820,Love Poems,slept,1
2893,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,soun,1
2886,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,chere,1
2887,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,ysiphile,1
2888,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,betraysed,1
2889,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,jasoun,1
2890,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,maketh,1
2891,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,neyther,1
2892,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,boost,1
2894,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,nor,1
2884,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,canace,1
2895,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,ypermistre,1
2896,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,adriane,1
2897,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,tweyne,1
2898,THE BALCONY,Charles Baudelaire,1820,Love Poems,other,1
2903,THE BALCONY,Charles Baudelaire,1820,Love Poems,pleasure,1
2904,THE BALCONY,Charles Baudelaire,1820,Love Poems,desire,1
2905,THE BALCONY,Charles Baudelaire,1820,Love Poems,shalt,1
2885,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,espyed,1
2883,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,demophoun,1
2967,THE BALCONY,Charles Baudelaire,1820,Love Poems,fraternal,1
2873,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,hast,1
2864,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,polixene,1
2865,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,boghten,1
2867,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,dere,1
2868,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,cleopatre,1
2869,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,passioun,1
2871,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,renoun,1
2872,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,tisbe,1
2874,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,swich,1
2882,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,hanging,1
2875,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,peyne,1
2876,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,herro,1
2877,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,dido,1
2878,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,laudomia,1
2879,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,alle,1
2880,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,yfere,1
2881,BALADE,Geoffrey Chaucer (1342?-1400),1821,Love Poems,phyllis,1
2907,THE BALCONY,Charles Baudelaire,1820,Love Poems,beauty,1
2908,THE BALCONY,Charles Baudelaire,1820,Love Poems,caresses,1
2910,THE BALCONY,Charles Baudelaire,1820,Love Poems,evenings,1
2951,THE BALCONY,Charles Baudelaire,1820,Love Poems,perfume,1
2944,THE BALCONY,Charles Baudelaire,1820,Love Poems,bending,1
2945,THE BALCONY,Charles Baudelaire,1820,Love Poems,oer,1
2946,THE BALCONY,Charles Baudelaire,1820,Love Poems,you,1
2947,THE BALCONY,Charles Baudelaire,1820,Love Poems,queen,1
2948,THE BALCONY,Charles Baudelaire,1820,Love Poems,every,1
2949,THE BALCONY,Charles Baudelaire,1820,Love Poems,thought,1
2950,THE BALCONY,Charles Baudelaire,1820,Love Poems,breathed,1
2952,THE BALCONY,Charles Baudelaire,1820,Love Poems,blood,1
2912,THE BALCONY,Charles Baudelaire,1820,Love Poems,fire,1
2953,THE BALCONY,Charles Baudelaire,1820,Love Poems,beauteous,1
2960,THE BALCONY,Charles Baudelaire,1820,Love Poems,dark,1
2962,THE BALCONY,Charles Baudelaire,1820,Love Poems,meet,1
2963,THE BALCONY,Charles Baudelaire,1820,Love Poems,drank,1
2964,THE BALCONY,Charles Baudelaire,1820,Love Poems,breath,1
2965,THE BALCONY,Charles Baudelaire,1820,Love Poems,poisonous,1
2966,THE BALCONY,Charles Baudelaire,1820,Love Poems,hands,1
2943,THE BALCONY,Charles Baudelaire,1820,Love Poems,flood,1
2942,THE BALCONY,Charles Baudelaire,1820,Love Poems,pulsing,1
2941,THE BALCONY,Charles Baudelaire,1820,Love Poems,lifes,1
2940,THE BALCONY,Charles Baudelaire,1820,Love Poems,strong,1
2913,THE BALCONY,Charles Baudelaire,1820,Love Poems,mother,1
2918,THE BALCONY,Charles Baudelaire,1820,Love Poems,balcony,1
2919,THE BALCONY,Charles Baudelaire,1820,Love Poems,where,1
2920,THE BALCONY,Charles Baudelaire,1820,Love Poems,veiled,1
2921,THE BALCONY,Charles Baudelaire,1820,Love Poems,rosevapour,1
2922,THE BALCONY,Charles Baudelaire,1820,Love Poems,clings,1
2924,THE BALCONY,Charles Baudelaire,1820,Love Poems,soft,1
2926,THE BALCONY,Charles Baudelaire,1820,Love Poems,breast,1
2927,THE BALCONY,Charles Baudelaire,1820,Love Poems,then,1
2929,THE BALCONY,Charles Baudelaire,1820,Love Poems,soul,1
2930,THE BALCONY,Charles Baudelaire,1820,Love Poems,said,1
2931,THE BALCONY,Charles Baudelaire,1820,Love Poems,imperishable,1
2932,THE BALCONY,Charles Baudelaire,1820,Love Poems,things,1
2934,THE BALCONY,Charles Baudelaire,1820,Love Poems,lovely,1
2938,THE BALCONY,Charles Baudelaire,1820,Love Poems,space,1
2684,AFTERMATH,Guy Wetmore Carryl                    (1873-1904),1721,Love Poems,loves,1
2683,AFTERMATH,Guy Wetmore Carryl                    (1873-1904),1721,Love Poems,drunk,1
2682,AFTERMATH,Guy Wetmore Carryl                    (1873-1904),1721,Love Poems,left,1
2441,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,hall,1
2434,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,now,1
2435,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,into,1
2436,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,asylum,1
2437,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,thrown,1
2438,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,vacuously,1
2439,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,chatters,1
2440,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,legislative,1
2442,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,wisdom,1
2432,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,weighty,1
2443,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,still,1
2444,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,hed,1
2445,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,vented,1
2446,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,never,1
2447,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,been,1
2448,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,known,1
2449,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,demented,1
2433,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,matters,1
2431,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,debating,1
2452,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,muffet,1
2420,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,least,1
2412,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,things,1
2413,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,numerous,1
2414,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,count,1
2415,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,which,1
2416,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,child,1
2418,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,lets,1
2419,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,hope,1
2421,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,may,1
2430,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,shone,1
2422,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,last,1
2423,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,until,1
2424,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,our generations,1
2425,THE COW,Oliver Herford (1863-1935),1842,Humorous Poems,past,1
2426,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,congress,1
2427,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,once,1
2428,DETECTED,Ambrose Bierce (1842-1914),1873,Humorous Poems,great,1
2450,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,ittle,1
2456,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,never,1
2681,AFTERMATH,Guy Wetmore Carryl                    (1873-1904),1721,Love Poems,path,1
2493,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,poets,1
2482,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,gabbled,1
2484,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,babbled,1
2485,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,rivulets,1
2486,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,always,1
2490,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,sported,1
2491,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,around,1
2492,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,cavorted,1
2494,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,ought,1
2480,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,sat,1
2496,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,glancing,1
2497,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,aside,1
2498,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,moment,1
2499,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,spied,1
2500,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,horrible,1
2501,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,sight,1
2502,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,brought,1
2481,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,rivulet,1
2478,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,lady,1
2457,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,occurred,1
2466,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,eatlike,1
2459,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,twas,1
2460,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,june,1
2461,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,day,1
2462,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,just,1
2463,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,about,1
2464,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,noonday,1
2465,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,wanted,1
2467,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,diet,1
2477,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,lonely,1
2469,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,hasten,1
2471,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,wholesome,1
2472,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,people,1
2473,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,grow,1
2474,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,fat,1
2475,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,spot,1
2476,THE EMBARRASSING EPISODE OF LITTLE MISS MUFFET,Guy Wetmore Carryl                    (1873-1904),1832,Humorous Poems,being,1
